Temperature	0.0uM_1	0.0uM_2	
68.43652	0.972973	0.975176
68.456215	0.973268	0.97546
68.4759	0.973561	0.975741
68.49559	0.973853	0.976021
68.51528	0.974143	0.9763
68.534966	0.974431	0.976576
68.55466	0.974718	0.976851
68.57434	0.975003	0.977125
68.59403	0.975286	0.977396
68.613716	0.975568	0.977666
68.63341	0.975848	0.977935
68.6531	0.976126	0.978201
68.67278	0.976403	0.978466
68.692474	0.976678	0.978729
68.71216	0.976952	0.978991
68.73185	0.977223	0.979251
68.75154	0.977494	0.979509
68.771225	0.977762	0.979765
68.79092	0.978029	0.98002
68.8106	0.978295	0.980274
68.83029	0.978558	0.980525
68.84998	0.978821	0.980775
68.86967	0.979081	0.981023
68.88936	0.97934	0.98127
68.90904	0.979597	0.981515
68.928734	0.979853	0.981758
68.948425	0.980107	0.982
68.96811	0.98036	0.98224
68.9878	0.980611	0.982478
69.007484	0.98086	0.982714
69.027176	0.981108	0.982949
69.04687	0.981353	0.983183
69.06655	0.981598	0.983414
69.08624	0.98184	0.983644
69.10593	0.982081	0.983873
69.12562	0.98232	0.984099
69.14531	0.982558	0.984324
69.16499	0.982794	0.984548
69.184685	0.983028	0.984769
69.20437	0.983261	0.984989
69.22406	0.983492	0.985208
69.243744	0.983721	0.985424
69.263435	0.983948	0.985639
69.28313	0.984174	0.985853
69.30281	0.984398	0.986064
69.3225	0.98462	0.986274
69.342186	0.984841	0.986483
69.36188	0.985059	0.98669
69.38157	0.985277	0.986895
69.40125	0.985492	0.987098
69.420944	0.985706	0.9873
69.44063	0.985918	0.987501
69.46032	0.986128	0.987699
69.48001	0.986337	0.987897
69.499695	0.986544	0.988092
69.51939	0.986749	0.988286
69.53907	0.986952	0.988479
69.55876	0.987154	0.98867
69.57845	0.987354	0.988859
69.59814	0.987553	0.989047
69.61783	0.98775	0.989233
69.63751	0.987945	0.989418
69.6572	0.988138	0.989601
69.676895	0.98833	0.989783
69.69658	0.98852	0.989963
69.71627	0.988709	0.990142
69.735954	0.988896	0.990319
69.755646	0.989081	0.990495
69.77534	0.989265	0.990669
69.79502	0.989447	0.990842
69.81471	0.989627	0.991013
69.8344	0.989806	0.991183
69.85409	0.989983	0.991351
69.87378	0.990159	0.991517
69.89346	0.990333	0.991682
69.913155	0.990505	0.991846
69.93284	0.990676	0.992007
69.95253	0.990845	0.992168
69.97221	0.991013	0.992326
69.991905	0.991179	0.992484
70.0116	0.991344	0.992639
70.03128	0.991507	0.992793
70.05097	0.991668	0.992945
70.070656	0.991828	0.993096
70.09035	0.991987	0.993245
70.11004	0.992143	0.993393
70.12972	0.992299	0.993538
70.149414	0.992453	0.993683
70.1691	0.992605	0.993825
70.18879	0.992756	0.993966
70.20848	0.992905	0.994105
70.228165	0.993053	0.994243
70.247856	0.993199	0.994378
70.26754	0.993344	0.994513
70.28723	0.993488	0.994645
70.30692	0.99363	0.994776
70.32661	0.99377	0.994905
70.3463	0.993909	0.995033
70.36598	0.994046	0.995158
70.38567	0.994182	0.995283
70.405365	0.994316	0.995405
70.42505	0.994449	0.995526
70.44474	0.994581	0.995645
70.464424	0.99471	0.995763
70.484116	0.994839	0.995878
70.50381	0.994965	0.995993
70.52349	0.995091	0.996105
70.54318	0.995214	0.996216
70.56287	0.995337	0.996325
70.58256	0.995457	0.996433
70.60225	0.995577	0.996539
70.62193	0.995694	0.996643
70.641624	0.99581	0.996746
70.66131	0.995925	0.996847
70.681	0.996038	0.996947
70.70068	0.996149	0.997044
70.720375	0.996259	0.99714
70.74007	0.996367	0.997235
70.75975	0.996474	0.997328
70.77944	0.996579	0.99742
70.799126	0.996682	0.997509
70.81882	0.996784	0.997598
70.83851	0.996884	0.997684
70.85819	0.996983	0.99777
70.877884	0.99708	0.997853
70.89757	0.997175	0.997935
70.91726	0.997269	0.998016
70.93695	0.997361	0.998094
70.956635	0.997452	0.998172
70.976326	0.997541	0.998248
70.99601	0.997628	0.998322
71.0157	0.997714	0.998394
71.03539	0.997798	0.998466
71.05508	0.99788	0.998535
71.07477	0.997961	0.998603
71.09445	0.99804	0.998669
71.11414	0.998118	0.998734
71.133835	0.998194	0.998798
71.15352	0.998269	0.998859
71.17321	0.998342	0.99892
71.192894	0.998414	0.998978
71.212585	0.998483	0.999036
71.23228	0.998552	0.999091
71.25196	0.998619	0.999145
71.27165	0.998684	0.999197
71.291336	0.998748	0.999248
71.31103	0.99881	0.999297
71.33071	0.99887	0.999345
71.3504	0.998929	0.999391
71.370094	0.998987	0.999435
71.38978	0.999043	0.999478
71.40947	0.999097	0.999519
71.42915	0.99915	0.999558
71.448845	0.999201	0.999596
71.46854	0.99925	0.999632
71.48822	0.999298	0.999667
71.50791	0.999344	0.9997
71.527596	0.999389	0.999731
71.54729	0.999432	0.99976
71.56698	0.999474	0.999788
71.58666	0.999514	0.999814
71.60635	0.999552	0.999839
71.62604	0.999589	0.999862
71.64573	0.999624	0.999883
71.66542	0.999657	0.999902
71.685104	0.999689	0.99992
71.704796	0.99972	0.999936
71.72448	0.999749	0.999949
71.74417	0.999776	0.999962
71.76386	0.999802	0.999973
71.78355	0.999826	0.999981
71.80324	0.999849	0.999989
71.82292	0.99987	0.999994
71.84261	0.999889	0.999998
71.862305	0.999907	1.0
71.88199	0.999923	1.0
71.90168	0.999938	1.0
71.921364	0.999951	1.0
71.941055	0.999963	1.0
71.96075	0.999973	1.0
71.98043	0.999981	1.0
72.00012	0.999988	1.0
72.019806	0.999994	1.0
72.0395	0.999997	1.0
72.05918	0.999999	1.0
72.07887	1.0	1.0
72.098564	1.0	1.0
72.11825	1.0	1.0
72.13794	1.0	1.0
72.15762	1.0	1.0
72.177315	1.0	1.0
72.19701	1.0	1.0
72.21669	1.0	1.0
72.23638	1.0	1.0
72.256065	1.0	1.0
72.27576	1.0	1.0
72.29545	1.0	1.0
72.31513	1.0	1.0
72.33482	1.0	1.0
72.35451	1.0	1.0
72.3742	1.0	1.0
72.39389	1.0	1.0
72.413574	1.0	1.0
72.433266	1.0	1.0
72.45295	1.0	1.0
72.47264	1.0	1.0
72.49233	1.0	1.0
72.51202	1.0	1.0
72.53171	1.0	1.0
72.55139	1.0	1.0
72.57108	1.0	1.0
72.590775	1.0	1.0
72.61046	1.0	1.0
72.63015	1.0	1.0
72.64983	1.0	1.0
72.669525	1.0	1.0
72.68922	1.0	1.0
72.7089	1.0	1.0
72.72859	1.0	1.0
72.748276	1.0	1.0
72.76797	1.0	1.0
72.78765	1.0	1.0
72.80734	1.0	1.0
72.827034	1.0	1.0
72.84672	1.0	1.0
72.86641	1.0	1.0
72.88609	1.0	1.0
72.905785	1.0	1.0
72.925476	1.0	1.0
72.94516	1.0	1.0
72.96485	1.0	1.0
72.984535	1.0	1.0
73.00423	1.0	1.0
73.02392	1.0	1.0
73.0436	1.0	1.0
73.06329	1.0	1.0
73.08298	1.0	1.0
73.10267	1.0	1.0
73.12236	1.0	1.0
73.142044	1.0	1.0
73.161736	1.0	1.0
73.18142	1.0	1.0
73.20111	1.0	1.0
73.2208	1.0	1.0
73.240486	1.0	1.0
73.26018	1.0	1.0
73.27986	1.0	1.0
73.29955	1.0	1.0
73.319244	1.0	1.0
73.33893	1.0	1.0
73.35862	1.0	1.0
73.3783	1.0	1.0
73.397995	1.0	1.0
73.41768	1.0	1.0
73.43737	1.0	1.0
73.45706	1.0	1.0
73.476746	1.0	1.0
73.49644	1.0	1.0
73.51612	1.0	1.0
73.53581	1.0	1.0
73.555504	1.0	1.0
73.57519	1.0	1.0
73.59488	1.0	1.0
73.61456	1.0	1.0
73.634254	1.0	1.0
73.653946	1.0	1.0
73.67363	1.0	1.0
73.69332	1.0	1.0
73.713005	1.0	1.0
73.7327	1.0	1.0
73.75239	1.0	1.0
73.77207	1.0	1.0
73.79176	1.0	1.0
73.81145	1.0	1.0
73.83114	1.0	1.0
73.85083	1.0	1.0
73.870514	1.0	1.0
73.890205	1.0	1.0
73.90989	1.0	1.0
73.92958	1.0	1.0
73.94927	1.0	1.0
73.968956	1.0	1.0
73.98865	1.0	1.0
74.00833	1.0	1.0
74.02802	1.0	1.0
74.047714	1.0	1.0
74.0674	1.0	1.0
74.08709	1.0	1.0
74.10677	1.0	1.0
74.126465	1.0	1.0
74.14615	1.0	1.0
74.16584	1.0	1.0
74.18553	1.0	1.0
74.205215	1.0	1.0
74.22491	1.0	1.0
74.24459	1.0	1.0
74.26428	1.0	1.0
74.28397	1.0	1.0
74.30366	1.0	1.0
74.32335	1.0	1.0
74.34303	1.0	1.0
74.362724	1.0	1.0
74.382416	1.0	1.0
74.4021	1.0	1.0
74.42179	1.0	1.0
74.441475	1.0	1.0
74.46117	1.0	1.0
74.48086	1.0	1.0
74.50054	1.0	1.0
74.52023	1.0	1.0
74.53992	1.0	1.0
74.55961	1.0	1.0
74.5793	1.0	1.0
74.59898	1.0	1.0
74.618675	1.0	1.0
74.63836	1.0	1.0
74.65805	1.0	1.0
74.67774	1.0	1.0
74.697426	1.0	1.0
74.71712	1.0	1.0
74.7368	1.0	1.0
74.75649	1.0	1.0
74.776184	1.0	1.0
74.79587	1.0	1.0
74.81556	1.0	1.0
74.83524	1.0	1.0
74.854935	1.0	1.0
74.87462	1.0	1.0
74.89431	1.0	1.0
74.914	1.0	1.0
74.933685	1.0	1.0
74.95338	1.0	1.0
74.97306	1.0	1.0
74.99275	1.0	1.0
75.01244	1.0	1.0
